Cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	type	set
D.gene_Control	GO:0046649	lymphocyte activation	30/297	495/14223	1.67387239599083e-07	0.000283302903021449	0.000254869096926394	PTPRC/DPP4/INPP5D/CD74/HAVCR2/LST1/AIF1/HLA-DPA1/LAT2/FAM49B/DOCK8/SYK/APBB1IP/BLNK/CLEC7A/NCKAP1L/LCP1/GPR183/ARG2/PSEN1/ITGAL/PLCG2/VAV1/LYL1/NFATC2/SAMSN1/TNFRSF13C/NFAM1/BTK/DOCK11	30	BP	SCZD case-control differences
D.gene_Control	GO:0042113	B cell activation	16/297	173/14223	6.890755586533e-07	0.000777506922013807	0.000699472137257543	PTPRC/INPP5D/CD74/LAT2/SYK/BLNK/NCKAP1L/GPR183/PLCG2/LYL1/NFATC2/SAMSN1/TNFRSF13C/NFAM1/BTK/DOCK11	16	BP	SCZD case-control differences
D.gene_Control	GO:0050867	positive regulation of cell activation	19/297	254/14223	1.63777135295043e-06	0.00116913951543163	0.00105179837305254	RPS6KA1/PTAFR/PTPRC/DPP4/INPP5D/CD74/HAVCR2/AIF1/HLA-DPA1/FAM49B/DOCK8/SYK/NCKAP1L/GPR183/STX4/VAV1/NFATC2/TNFRSF13C/BTK	19	BP	SCZD case-control differences
D.gene_Control	GO:0050853	B cell receptor signaling pathway	8/297	41/14223	1.72694167715159e-06	0.00116913951543163	0.00105179837305254	PTPRC/LAT2/SYK/NCKAP1L/PLCG2/NFATC2/NFAM1/BTK	8	BP	SCZD case-control differences
D.gene_Control	GO:0050871	positive regulation of B cell activation	9/297	59/14223	3.36282335792777e-06	0.00159088680047879	0.00143121682773385	PTPRC/INPP5D/CD74/SYK/NCKAP1L/GPR183/NFATC2/TNFRSF13C/BTK	9	BP	SCZD case-control differences
D.gene_Control	GO:0050864	regulation of B cell activation	11/297	93/14223	3.64576936917161e-06	0.00159088680047879	0.00143121682773385	PTPRC/INPP5D/CD74/SYK/NCKAP1L/GPR183/NFATC2/SAMSN1/TNFRSF13C/NFAM1/BTK	11	BP	SCZD case-control differences
D.gene_Control	GO:0002696	positive regulation of leukocyte activation	18/297	244/14223	3.75985063628664e-06	0.00159088680047879	0.00143121682773385	PTAFR/PTPRC/DPP4/INPP5D/CD74/HAVCR2/AIF1/HLA-DPA1/FAM49B/DOCK8/SYK/NCKAP1L/GPR183/STX4/VAV1/NFATC2/TNFRSF13C/BTK	18	BP	SCZD case-control differences
D.gene_Control	GO:0030888	regulation of B cell proliferation	8/297	48/14223	6.00786511975091e-06	0.0022596248255952	0.00203283670075314	PTPRC/INPP5D/CD74/NCKAP1L/GPR183/NFATC2/TNFRSF13C/BTK	8	BP	SCZD case-control differences
D.gene_Control	GO:0030593	neutrophil chemotaxis	9/297	64/14223	6.72698112440913e-06	0.00227708311061249	0.00204854277820164	CD74/SYK/C3AR1/NCKAP1L/CCL4/VAV1/EDN3/MOSPD2/MPP1	9	BP	SCZD case-control differences
D.gene_Control	GO:0050670	regulation of lymphocyte proliferation	14/297	162/14223	7.63304803260908e-06	0.00228176279422242	0.00205275278354519	PTPRC/INPP5D/CD74/HAVCR2/LST1/AIF1/HLA-DPA1/SYK/NCKAP1L/GPR183/ARG2/NFATC2/TNFRSF13C/BTK	14	BP	SCZD case-control differences
D.gene_Control	GO:0032944	regulation of mononuclear cell proliferation	14/297	163/14223	8.19584163679866e-06	0.00228176279422242	0.00205275278354519	PTPRC/INPP5D/CD74/HAVCR2/LST1/AIF1/HLA-DPA1/SYK/NCKAP1L/GPR183/ARG2/NFATC2/TNFRSF13C/BTK	14	BP	SCZD case-control differences
D.gene_Control	GO:0002275	myeloid cell activation involved in immune response	26/297	481/14223	9.33143027401719e-06	0.00228176279422242	0.00205275278354519	PTAFR/CTSS/PTPRC/CAB39/DYNC1LI1/CX3CR1/NFKB1/HAVCR2/DOK3/LAT2/FGL2/SYK/C3AR1/OLR1/NCKAP1L/PSEN1/ITGAL/STX4/ITGAX/ARHGAP45/C3/MAN2B1/SNAP25/NFAM1/MOSPD2/BTK	26	BP	SCZD case-control differences
D.gene_Control	GO:0051251	positive regulation of lymphocyte activation	16/297	212/14223	9.81855798305677e-06	0.00228176279422242	0.00205275278354519	PTPRC/DPP4/INPP5D/CD74/HAVCR2/AIF1/HLA-DPA1/FAM49B/DOCK8/SYK/NCKAP1L/GPR183/VAV1/NFATC2/TNFRSF13C/BTK	16	BP	SCZD case-control differences
D.gene_Control	GO:0050920	regulation of chemotaxis	14/297	166/14223	1.0111208837027e-05	0.00228176279422242	0.00205275278354519	TBR1/CD74/AIF1/C3AR1/NCKAP1L/GPR183/SEMA7A/IL16/STX4/CCL4/ZSWIM4/EDN3/MOSPD2/MPP1	14	BP	SCZD case-control differences
D.gene_Control	GO:0030183	B cell differentiation	10/297	87/14223	1.31079383041388e-05	0.00277314819746937	0.00249482009959695	INPP5D/SYK/BLNK/NCKAP1L/GPR183/PLCG2/LYL1/NFAM1/BTK/DOCK11	10	BP	SCZD case-control differences
D.gene_Control	GO:0070663	regulation of leukocyte proliferation	14/297	171/14223	1.41931089058774e-05	0.00282609844978794	0.00254245597923859	PTPRC/INPP5D/CD74/HAVCR2/LST1/AIF1/HLA-DPA1/SYK/NCKAP1L/GPR183/ARG2/NFATC2/TNFRSF13C/BTK	14	BP	SCZD case-control differences
D.gene_Control	GO:0051249	regulation of lymphocyte activation	20/297	324/14223	1.58811900571043e-05	0.00293793377120133	0.00264306690510315	PTPRC/DPP4/INPP5D/CD74/HAVCR2/LST1/AIF1/HLA-DPA1/FAM49B/DOCK8/SYK/NCKAP1L/GPR183/ARG2/VAV1/NFATC2/SAMSN1/TNFRSF13C/NFAM1/BTK	20	BP	SCZD case-control differences
D.gene_Control	GO:0002694	regulation of leukocyte activation	22/297	384/14223	1.91513365220276e-05	0.00293793377120133	0.00264306690510315	PTAFR/PTPRC/DPP4/INPP5D/CD74/HAVCR2/LST1/AIF1/HLA-DPA1/FAM49B/DOCK8/SYK/NCKAP1L/GPR183/ARG2/STX4/VAV1/NFATC2/SAMSN1/TNFRSF13C/NFAM1/BTK	22	BP	SCZD case-control differences
D.gene_Control	GO:0046651	lymphocyte proliferation	15/297	200/14223	2.00676671968261e-05	0.00293793377120133	0.00264306690510315	PTPRC/INPP5D/CD74/HAVCR2/LST1/AIF1/HLA-DPA1/DOCK8/SYK/NCKAP1L/GPR183/ARG2/NFATC2/TNFRSF13C/BTK	15	BP	SCZD case-control differences
D.gene_Control	GO:0050865	regulation of cell activation	23/297	415/14223	2.09622475250694e-05	0.00293793377120133	0.00264306690510315	RPS6KA1/PTAFR/PTPRC/DPP4/INPP5D/CD74/HAVCR2/LST1/AIF1/HLA-DPA1/FAM49B/DOCK8/SYK/NCKAP1L/GPR183/ARG2/STX4/VAV1/NFATC2/SAMSN1/TNFRSF13C/NFAM1/BTK	23	BP	SCZD case-control differences
D.gene_Control	GO:0002253	activation of immune response	25/297	474/14223	2.10883111432152e-05	0.00293793377120133	0.00264306690510315	CTSS/PTPRC/MARCO/INPP5D/TLR1/NFKB1/HAVCR2/HLA-DPA1/LAT2/SYK/PIK3AP1/C3AR1/A2M/CLEC7A/NCKAP1L/PSMC6/PSEN1/PLCG2/C3/VAV1/HCK/NFATC2/NFAM1/TLR7/BTK	25	BP	SCZD case-control differences
D.gene_Control	GO:0002764	immune response-regulating signaling pathway	24/297	445/14223	2.15873305073345e-05	0.00293793377120133	0.00264306690510315	CTSS/PTPRC/PPP3R1/MARCO/INPP5D/TLR1/NFKB1/HAVCR2/HLA-DPA1/LAT2/SYK/PIK3AP1/C3AR1/CLEC7A/NCKAP1L/PSMC6/PSEN1/PLCG2/VAV1/HCK/NFATC2/NFAM1/TLR7/BTK	24	BP	SCZD case-control differences
D.gene_Control	GO:0043299	leukocyte degranulation	25/297	475/14223	2.18448152150289e-05	0.00293793377120133	0.00264306690510315	PTAFR/CTSS/PTPRC/CAB39/DYNC1LI1/NFKB1/DOK3/LAT2/FGL2/SYK/C3AR1/OLR1/NCKAP1L/PSEN1/ITGAL/STX4/ITGAX/ARHGAP45/C3/MAN2B1/SNAP25/HCK/NFAM1/MOSPD2/BTK	25	BP	SCZD case-control differences
D.gene_Control	GO:1990266	neutrophil migration	9/297	74/14223	2.2493537992222e-05	0.00293793377120133	0.00264306690510315	CD74/SYK/C3AR1/NCKAP1L/CCL4/VAV1/EDN3/MOSPD2/MPP1	9	BP	SCZD case-control differences
D.gene_Control	GO:0032943	mononuclear cell proliferation	15/297	202/14223	2.25661087300545e-05	0.00293793377120133	0.00264306690510315	PTPRC/INPP5D/CD74/HAVCR2/LST1/AIF1/HLA-DPA1/DOCK8/SYK/NCKAP1L/GPR183/ARG2/NFATC2/TNFRSF13C/BTK	15	BP	SCZD case-control differences
D.gene_Control	GO:0002757	immune response-activating signal transduction	23/297	418/14223	2.34875312307394e-05	0.00294464048948344	0.00264910050099529	CTSS/PTPRC/MARCO/INPP5D/TLR1/NFKB1/HAVCR2/HLA-DPA1/LAT2/SYK/PIK3AP1/C3AR1/CLEC7A/NCKAP1L/PSMC6/PSEN1/PLCG2/VAV1/HCK/NFATC2/NFAM1/TLR7/BTK	23	BP	SCZD case-control differences
D.gene_Control	GO:0030595	leukocyte chemotaxis	13/297	157/14223	2.54996521247024e-05	0.0030827258015042	0.00277332682694601	CX3CR1/CD74/AIF1/SYK/C3AR1/NCKAP1L/GPR183/IL16/CCL4/VAV1/EDN3/MOSPD2/MPP1	13	BP	SCZD case-control differences
D.gene_Control	GO:0042100	B cell proliferation	8/297	59/14223	2.89361940696287e-05	0.00337755230778252	0.00303856295620456	PTPRC/INPP5D/CD74/NCKAP1L/GPR183/NFATC2/TNFRSF13C/BTK	8	BP	SCZD case-control differences
D.gene_Control	GO:0002685	regulation of leukocyte migration	12/297	140/14223	3.70965733788123e-05	0.00392230406410828	0.0035286404905435	PTAFR/MIA3/P2RY12/CD74/AIF1/DOCK8/C3AR1/NCKAP1L/CCL4/EDN3/MOSPD2/MPP1	12	BP	SCZD case-control differences
D.gene_Control	GO:0097529	myeloid leukocyte migration	12/297	140/14223	3.70965733788123e-05	0.00392230406410828	0.0035286404905435	CX3CR1/P2RY12/CD74/AIF1/SYK/C3AR1/NCKAP1L/CCL4/VAV1/EDN3/MOSPD2/MPP1	12	BP	SCZD case-control differences
D.gene_Control	GO:0002687	positive regulation of leukocyte migration	10/297	98/14223	3.74973685997396e-05	0.00392230406410828	0.0035286404905435	PTAFR/MIA3/CD74/AIF1/DOCK8/C3AR1/NCKAP1L/CCL4/EDN3/MOSPD2	10	BP	SCZD case-control differences
D.gene_Control	GO:0071621	granulocyte chemotaxis	9/297	79/14223	3.82381193842167e-05	0.00392230406410828	0.0035286404905435	CD74/SYK/C3AR1/NCKAP1L/CCL4/VAV1/EDN3/MOSPD2/MPP1	9	BP	SCZD case-control differences
D.gene_Control	GO:0043547	positive regulation of GTPase activity	21/297	374/14223	3.98645498902601e-05	0.00396886768760384	0.00357053073784899	SRGAP2C/RGS4/RGS1/ADPRH/TAGAP/DOCK4/DOCK8/ALDH1A1/TBC1D12/RGS10/SIPA1/A2M/NCKAP1L/TBC1D4/CCL4/ARHGAP27/ARHGAP45/VAV1/SH3BP1/DOCK11/ARHGEF6	21	BP	SCZD case-control differences
D.gene_Control	GO:0030890	positive regulation of B cell proliferation	6/297	32/14223	4.52007870743599e-05	0.00436642581199476	0.00392818778639535	PTPRC/CD74/NCKAP1L/GPR183/NFATC2/TNFRSF13C	6	BP	SCZD case-control differences
D.gene_Control	GO:0070661	leukocyte proliferation	15/297	215/14223	4.66236875216593e-05	0.00436642581199476	0.00392818778639535	PTPRC/INPP5D/CD74/HAVCR2/LST1/AIF1/HLA-DPA1/DOCK8/SYK/NCKAP1L/GPR183/ARG2/NFATC2/TNFRSF13C/BTK	15	BP	SCZD case-control differences
D.gene_Control	GO:0042110	T cell activation	20/297	350/14223	4.77275494959545e-05	0.00436642581199476	0.00392818778639535	PTPRC/DPP4/CD74/HAVCR2/AIF1/HLA-DPA1/FAM49B/DOCK8/SYK/APBB1IP/CLEC7A/NCKAP1L/LCP1/GPR183/ARG2/PSEN1/ITGAL/VAV1/NFATC2/TNFRSF13C	20	BP	SCZD case-control differences
D.gene_Control	GO:1903039	positive regulation of leukocyte cell-cell adhesion	13/297	169/14223	5.5164761486251e-05	0.00491401888502525	0.00442082146758239	PTAFR/PTPRC/DPP4/CD74/HAVCR2/AIF1/HLA-DPA1/FAM49B/DOCK8/SYK/NCKAP1L/VAV1/TNFRSF13C	13	BP	SCZD case-control differences
D.gene_Control	GO:0002888	positive regulation of myeloid leukocyte mediated immunity	5/297	21/14223	5.93512183183168e-05	0.00515138138480776	0.00463436098771635	PTAFR/SYK/STX4/C3/BTK	5	BP	SCZD case-control differences
D.gene_Control	GO:0050671	positive regulation of lymphocyte proliferation	10/297	104/14223	6.2600622887766e-05	0.0052975777118772	0.00476588426353439	PTPRC/CD74/HAVCR2/AIF1/HLA-DPA1/SYK/NCKAP1L/GPR183/NFATC2/TNFRSF13C	10	BP	SCZD case-control differences
D.gene_Control	GO:0032946	positive regulation of mononuclear cell proliferation	10/297	105/14223	6.7933735867081e-05	0.00560867551000169	0.00504575861010181	PTPRC/CD74/HAVCR2/AIF1/HLA-DPA1/SYK/NCKAP1L/GPR183/NFATC2/TNFRSF13C	10	BP	SCZD case-control differences
D.gene_Control	GO:0045579	positive regulation of B cell differentiation	4/297	12/14223	8.08017180077804e-05	0.00651223370134135	0.0058586308319927	INPP5D/SYK/NCKAP1L/BTK	4	BP	SCZD case-control differences
D.gene_Control	GO:0002444	myeloid leukocyte mediated immunity	24/297	485/14223	8.45972686914969e-05	0.0066595756865283	0.00599118478150552	PTAFR/CTSS/PTPRC/CAB39/DYNC1LI1/NFKB1/DOK3/LAT2/FGL2/SYK/C3AR1/OLR1/NCKAP1L/PSEN1/ITGAL/STX4/ITGAX/ARHGAP45/C3/MAN2B1/SNAP25/NFAM1/MOSPD2/BTK	24	BP	SCZD case-control differences
D.gene_Control	GO:0070665	positive regulation of leukocyte proliferation	10/297	110/14223	0.000100771307743145	0.00775251992523965	0.00697443524643343	PTPRC/CD74/HAVCR2/AIF1/HLA-DPA1/SYK/NCKAP1L/GPR183/NFATC2/TNFRSF13C	10	BP	SCZD case-control differences
D.gene_Control	GO:0097530	granulocyte migration	9/297	91/14223	0.000117051609017899	0.00880488214501309	0.00792117672254462	CD74/SYK/C3AR1/NCKAP1L/CCL4/VAV1/EDN3/MOSPD2/MPP1	9	BP	SCZD case-control differences
D.gene_Control	GO:0002521	leukocyte differentiation	20/297	375/14223	0.000123119142104559	0.00887504758959058	0.00798429998497568	TAL1/PTPRC/INPP5D/MITF/HCLS1/CSF1R/CD74/CA2/SYK/BLNK/NCKAP1L/GPR183/PSEN1/PLCG2/VAV1/LYL1/NFATC2/NFAM1/BTK/DOCK11	20	BP	SCZD case-control differences
D.gene_Control	GO:0042116	macrophage activation	7/297	54/14223	0.000123228134921937	0.00887504758959058	0.00798429998497568	CX3CR1/TLR1/CD74/HAVCR2/AIF1/SYK/TLR7	7	BP	SCZD case-control differences
D.gene_Control	GO:0060326	cell chemotaxis	14/297	209/14223	0.000128477822524004	0.00906036310924489	0.00815101624039352	CX3CR1/CD74/AIF1/DOCK4/SYK/C3AR1/NCKAP1L/GPR183/IL16/CCL4/VAV1/EDN3/MOSPD2/MPP1	14	BP	SCZD case-control differences
D.gene_Control	GO:0007159	leukocyte cell-cell adhesion	16/297	263/14223	0.000133470590198066	0.0092203662820501	0.00829496063250282	PTAFR/PTPRC/DPP4/CD74/HAVCR2/AIF1/HLA-DPA1/FAM49B/DOCK8/SYK/NCKAP1L/SELPLG/ARG2/ITGAL/VAV1/TNFRSF13C	16	BP	SCZD case-control differences
D.gene_Control	GO:0002768	immune response-regulating cell surface receptor signaling pathway	18/297	320/14223	0.000138988306158913	0.00940950832695839	0.00846511936247862	PTPRC/PPP3R1/INPP5D/NFKB1/HLA-DPA1/LAT2/SYK/C3AR1/CLEC7A/NCKAP1L/PSMC6/PSEN1/PLCG2/VAV1/HCK/NFATC2/NFAM1/BTK	18	BP	SCZD case-control differences
D.gene_Control	GO:0045577	regulation of B cell differentiation	5/297	25/14223	0.000144703177463147	0.00956373436904526	0.00860386644784201	INPP5D/SYK/NCKAP1L/NFAM1/BTK	5	BP	SCZD case-control differences
D.gene_Control	GO:0002429	immune response-activating cell surface receptor signaling pathway	17/297	293/14223	0.000146917042006013	0.00956373436904526	0.00860386644784201	PTPRC/INPP5D/NFKB1/HLA-DPA1/LAT2/SYK/C3AR1/CLEC7A/NCKAP1L/PSMC6/PSEN1/PLCG2/VAV1/HCK/NFATC2/NFAM1/BTK	17	BP	SCZD case-control differences
D.gene_Control	GO:0050870	positive regulation of T cell activation	12/297	162/14223	0.000152234379893245	0.00972289388563458	0.00874705185761979	PTPRC/DPP4/CD74/HAVCR2/AIF1/HLA-DPA1/FAM49B/DOCK8/SYK/NCKAP1L/VAV1/TNFRSF13C	12	BP	SCZD case-control differences
D.gene_Control	GO:0036230	granulocyte activation	22/297	448/14223	0.000186553643554065	0.0116941496931576	0.0105204618090041	PTAFR/CTSS/PTPRC/CAB39/DYNC1LI1/NFKB1/DOK3/FGL2/SYK/C3AR1/OLR1/NCKAP1L/PSEN1/ITGAL/STX4/ITGAX/ARHGAP45/C3/MAN2B1/SNAP25/NFAM1/MOSPD2	22	BP	SCZD case-control differences
D.gene_Control	GO:0022409	positive regulation of cell-cell adhesion	13/297	194/14223	0.000221904091313708	0.0136571881653982	0.012286479161159	PTAFR/PTPRC/DPP4/CD74/HAVCR2/AIF1/HLA-DPA1/FAM49B/DOCK8/SYK/NCKAP1L/VAV1/TNFRSF13C	13	BP	SCZD case-control differences
D.gene_Control	GO:0032103	positive regulation of response to external stimulus	14/297	223/14223	0.000252554161956855	0.0148409064742703	0.0133513931213757	CD74/HAVCR2/LY86/AIF1/C3AR1/NCKAP1L/IL16/STX4/CCL4/C3/EDN3/TLR7/MOSPD2/BTK	14	BP	SCZD case-control differences
D.gene_Control	GO:0099504	synaptic vesicle cycle	10/297	123/14223	0.000254125734748087	0.0148409064742703	0.0133513931213757	SYT2/WNT7A/CPLX1/SH3GL2/SYT1/PSEN1/STX4/SNAP25/SYNDIG1/SYNJ1	10	BP	SCZD case-control differences
D.gene_Control	GO:0090022	regulation of neutrophil chemotaxis	5/297	28/14223	0.000254290273414381	0.0148409064742703	0.0133513931213757	CD74/C3AR1/NCKAP1L/MOSPD2/MPP1	5	BP	SCZD case-control differences
D.gene_Control	GO:0071216	cellular response to biotic stimulus	12/297	173/14223	0.000280829146452742	0.0161119773007209	0.0144948924297553	PTAFR/CX3CR1/TLR1/NFKB1/HAVCR2/LY86/MTDH/SYK/CDK4/NOS2/HCK/BTK	12	BP	SCZD case-control differences
D.gene_Control	GO:0043312	neutrophil degranulation	21/297	433/14223	0.000308482772313337	0.0174035697380108	0.0156568536895173	PTAFR/CTSS/PTPRC/CAB39/DYNC1LI1/NFKB1/DOK3/FGL2/SYK/C3AR1/OLR1/NCKAP1L/PSEN1/ITGAL/ITGAX/ARHGAP45/C3/MAN2B1/SNAP25/NFAM1/MOSPD2	21	BP	SCZD case-control differences
D.gene_Control	GO:0050851	antigen receptor-mediated signaling pathway	13/297	202/14223	0.000328966983667545	0.0182549711428629	0.0164228038610907	PTPRC/INPP5D/NFKB1/HLA-DPA1/LAT2/SYK/NCKAP1L/PSMC6/PSEN1/PLCG2/NFATC2/NFAM1/BTK	13	BP	SCZD case-control differences
D.gene_Control	GO:0002283	neutrophil activation involved in immune response	21/297	436/14223	0.000338233967840157	0.0184664835667569	0.016613087758261	PTAFR/CTSS/PTPRC/CAB39/DYNC1LI1/NFKB1/DOK3/FGL2/SYK/C3AR1/OLR1/NCKAP1L/PSEN1/ITGAL/ITGAX/ARHGAP45/C3/MAN2B1/SNAP25/NFAM1/MOSPD2	21	BP	SCZD case-control differences
D.gene_Control	GO:0090066	regulation of anatomical structure size	21/297	441/14223	0.000393424905268928	0.0201978780719587	0.0181707101802617	PTAFR/KANK4/WNT7A/HCLS1/SPP1/SLC12A2/SCIN/SLC12A9/DOCK4/NEFL/NCKAP1L/CDK4/SPART/CFL2/SEMA7A/NOS2/VAV1/HCK/EDN3/SH3BP1/FGF13	21	BP	SCZD case-control differences
D.gene_Control	GO:1903037	regulation of leukocyte cell-cell adhesion	14/297	233/14223	0.000394720501090792	0.0201978780719587	0.0181707101802617	PTAFR/PTPRC/DPP4/CD74/HAVCR2/AIF1/HLA-DPA1/FAM49B/DOCK8/SYK/NCKAP1L/ARG2/VAV1/TNFRSF13C	14	BP	SCZD case-control differences
D.gene_Control	GO:0045727	positive regulation of translation	9/297	107/14223	0.000400503077218682	0.0201978780719587	0.0181707101802617	PTAFR/PASK/EIF5A2/CPEB3/RPS6KB2/ZC3H10/CDK4/LARP6/UPF3B	9	BP	SCZD case-control differences
D.gene_Control	GO:0050921	positive regulation of chemotaxis	9/297	107/14223	0.000400503077218682	0.0201978780719587	0.0181707101802617	CD74/AIF1/C3AR1/NCKAP1L/IL16/STX4/CCL4/EDN3/MOSPD2	9	BP	SCZD case-control differences
D.gene_Control	GO:0042119	neutrophil activation	21/297	443/14223	0.000417614375052224	0.0201978780719587	0.0181707101802617	PTAFR/CTSS/PTPRC/CAB39/DYNC1LI1/NFKB1/DOK3/FGL2/SYK/C3AR1/OLR1/NCKAP1L/PSEN1/ITGAL/ITGAX/ARHGAP45/C3/MAN2B1/SNAP25/NFAM1/MOSPD2	21	BP	SCZD case-control differences
D.gene_Control	GO:0045124	regulation of bone resorption	5/297	31/14223	0.000417681378149811	0.0201978780719587	0.0181707101802617	INPP5D/SPP1/CSF1R/CA2/SYK	5	BP	SCZD case-control differences
D.gene_Control	GO:0097484	dendrite extension	5/297	31/14223	0.000417681378149811	0.0201978780719587	0.0181707101802617	SYT2/BCL11A/CPNE9/SH3GL2/SYT1	5	BP	SCZD case-control differences
D.gene_Control	GO:1902622	regulation of neutrophil migration	5/297	31/14223	0.000417681378149811	0.0201978780719587	0.0181707101802617	CD74/C3AR1/NCKAP1L/MOSPD2/MPP1	5	BP	SCZD case-control differences
D.gene_Control	GO:0021543	pallium development	11/297	156/14223	0.000435589427384171	0.0207671860802172	0.0186828793687532	SRGAP2C/TBR1/CX3CR1/SRD5A1/UQCRQ/NEUROD6/NEFL/FEZ1/KCNA1/PSEN1/FGF13	11	BP	SCZD case-control differences
D.gene_Control	GO:0002446	neutrophil mediated immunity	21/297	445/14223	0.000443093176069467	0.0208315333471548	0.0187407683972071	PTAFR/CTSS/PTPRC/CAB39/DYNC1LI1/NFKB1/DOK3/FGL2/SYK/C3AR1/OLR1/NCKAP1L/PSEN1/ITGAL/ITGAX/ARHGAP45/C3/MAN2B1/SNAP25/NFAM1/MOSPD2	21	BP	SCZD case-control differences
D.gene_Control	GO:0043087	regulation of GTPase activity	21/297	446/14223	0.000456333863730841	0.0211601387497109	0.0190363931906752	SRGAP2C/RGS4/RGS1/ADPRH/TAGAP/DOCK4/DOCK8/ALDH1A1/TBC1D12/RGS10/SIPA1/A2M/NCKAP1L/TBC1D4/CCL4/ARHGAP27/ARHGAP45/VAV1/SH3BP1/DOCK11/ARHGEF6	21	BP	SCZD case-control differences
D.gene_Control	GO:0002690	positive regulation of leukocyte chemotaxis	7/297	68/14223	0.000526023143284244	0.0240620045948266	0.0216470121411283	CD74/AIF1/C3AR1/NCKAP1L/CCL4/EDN3/MOSPD2	7	BP	SCZD case-control differences
D.gene_Control	GO:0002688	regulation of leukocyte chemotaxis	8/297	89/14223	0.000536997828627436	0.0242365019987183	0.0218039960451814	CD74/AIF1/C3AR1/NCKAP1L/CCL4/EDN3/MOSPD2/MPP1	8	BP	SCZD case-control differences
D.gene_Control	GO:0006909	phagocytosis	13/297	213/14223	0.000545886608100204	0.024313502216042	0.0218732681057326	MARCO/ATG3/AIF1/SYK/CLEC7A/NCKAP1L/PLD4/ITGAL/PLCG2/C3/VAV1/HCK/SH3BP1	13	BP	SCZD case-control differences
D.gene_Control	GO:0021761	limbic system development	8/297	90/14223	0.000578908824318066	0.0254494333807358	0.0228951910970904	TBR1/SRD5A1/UQCRQ/NEUROD6/NEFL/FEZ1/KCNA1/FGF13	8	BP	SCZD case-control differences
D.gene_Control	GO:0042035	regulation of cytokine biosynthetic process	7/297	70/14223	0.000627807209071865	0.0272452231116444	0.0245107456929137	PTAFR/INPP5D/TLR1/NFKB1/SYK/TNFRSF13C/TLR7	7	BP	SCZD case-control differences
D.gene_Control	GO:0006935	chemotaxis	22/297	490/14223	0.000636585346488517	0.0272764733906788	0.0245388595255334	PTAFR/TBR1/CX3CR1/CSF1R/CD74/AIF1/DOCK4/SYK/FEZ1/C3AR1/NCKAP1L/GPR183/SEMA7A/IL16/STX4/CCL4/VAV1/ZSWIM4/SCN1B/EDN3/MOSPD2/MPP1	22	BP	SCZD case-control differences
D.gene_Control	GO:0042330	taxis	22/297	491/14223	0.000654037890173524	0.0276739782279672	0.024896468635158	PTAFR/TBR1/CX3CR1/CSF1R/CD74/AIF1/DOCK4/SYK/FEZ1/C3AR1/NCKAP1L/GPR183/SEMA7A/IL16/STX4/CCL4/VAV1/ZSWIM4/SCN1B/EDN3/MOSPD2/MPP1	22	BP	SCZD case-control differences
D.gene_Control	GO:0030098	lymphocyte differentiation	14/297	246/14223	0.000677489009983741	0.0279056413669074	0.0251048808130182	PTPRC/INPP5D/CD74/SYK/BLNK/NCKAP1L/GPR183/PLCG2/VAV1/LYL1/NFATC2/NFAM1/BTK/DOCK11	14	BP	SCZD case-control differences
D.gene_Control	GO:0050863	regulation of T cell activation	14/297	246/14223	0.000677489009983741	0.0279056413669074	0.0251048808130182	PTPRC/DPP4/CD74/HAVCR2/AIF1/HLA-DPA1/FAM49B/DOCK8/SYK/NCKAP1L/ARG2/VAV1/NFATC2/TNFRSF13C	14	BP	SCZD case-control differences
D.gene_Control	GO:0021766	hippocampus development	7/297	71/14223	0.000684244677534214	0.0279056413669074	0.0251048808130182	SRD5A1/UQCRQ/NEUROD6/NEFL/FEZ1/KCNA1/FGF13	7	BP	SCZD case-control differences
D.gene_Control	GO:0032535	regulation of cellular component size	17/297	335/14223	0.000693676665526311	0.0279535180096019	0.0251479522978398	KANK4/WNT7A/HCLS1/SPP1/SLC12A2/SCIN/SLC12A9/NEFL/NCKAP1L/CDK4/SPART/CFL2/SEMA7A/VAV1/HCK/SH3BP1/FGF13	17	BP	SCZD case-control differences
D.gene_Control	GO:0010975	regulation of neuron projection development	20/297	432/14223	0.000766764926548807	0.030535285604326	0.0274705997833523	SRGAP2C/SYT2/BCL11A/TBR1/CPNE9/WNT7A/SPP1/NEFL/WASHC5/CPEB3/FEZ1/SYT1/SPART/PSEN1/SEMA7A/OMG/ZSWIM4/SCN1B/SNAP25/FGF13	20	BP	SCZD case-control differences
